Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Attrition
38,553,11,2,2,42,2,1,3,2434,15466,6,15,3,2,0,6,3,3,2,0,0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
30,980,1,2,2,86,2,1,2,2064,19829,0,14,3,3,0,6,1,1,5,1,0,4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1
34,359,20,4,3,90,3,1,1,3374,21786,0,15,3,2,0,3,3,3,2,0,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
36,1160,16,3,1,63,2,1,1,2245,3152,3,17,3,2,0,7,1,2,2,2,1,2,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,1
18,1291,5,3,2,68,3,1,1,1907,8066,1,14,3,3,0,0,2,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
22,620,3,1,2,34,3,2,3,4176,10027,0,19,3,1,0,4,2,4,3,2,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
26,1288,18,3,1,42,3,1,3,2337,19420,0,19,3,3,0,1,0,2,1,1,0,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
28,1205,6,3,1,62,3,1,2,2764,14283,1,15,3,3,0,6,4,3,5,2,1,2,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
31,1038,16,4,1,69,2,3,2,8209,18910,2,12,3,1,2,9,2,3,1,0,0,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
26,1060,18,2,3,34,2,1,2,2396,18791,2,15,3,2,2,2,2,2,2,0,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
27,989,5,2,1,50,2,1,2,2495,7099,0,14,3,1,1,2,2,3,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
25,218,8,3,2,44,2,2,3,6085,26520,1,12,3,4,0,6,1,2,6,4,0,4,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
33,647,8,3,1,78,3,2,1,8026,18481,0,16,3,1,0,6,2,2,5,2,0,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,1
22,512,19,3,3,36,2,1,2,2156,9986,1,12,3,2,0,2,2,4,1,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
38,1029,3,2,1,70,2,1,3,2753,3981,0,12,3,2,0,2,3,3,1,1,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,1
31,797,2,3,2,48,2,1,2,4152,16625,4,18,3,3,0,6,2,2,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
41,783,2,2,1,78,1,1,2,2497,3834,3,13,3,3,0,5,2,3,4,3,1,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
30,889,5,2,2,81,2,1,2,2500,20048,3,17,3,1,0,3,3,1,1,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
37,315,17,2,3,52,2,1,3,2138,13084,6,14,3,2,0,5,3,2,3,1,0,2,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,1
34,749,10,2,4,55,2,2,1,10298,21561,8,16,3,3,0,14,2,3,12,11,5,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
27,816,2,3,1,39,2,1,3,5096,26393,6,13,3,2,2,4,2,3,3,2,1,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
48,1172,10,3,2,43,2,2,3,7709,5845,1,17,3,1,1,9,3,3,9,8,6,7,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
54,274,2,2,2,46,1,5,3,19593,25810,3,13,3,4,0,35,2,3,31,14,8,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
29,1157,3,3,2,57,2,1,3,2809,4118,0,11,3,2,0,1,4,3,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,1
21,444,12,2,2,59,1,1,4,1109,8666,1,18,3,3,0,1,3,2,1,0,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
31,652,11,3,2,40,2,1,3,4229,3804,1,15,3,1,0,9,2,1,9,3,5,7,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
29,600,8,2,3,56,2,1,2,2587,5822,3,11,3,3,0,4,3,2,1,1,1,1,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1
27,1342,2,1,2,79,3,1,1,3078,16464,0,11,3,1,1,5,2,3,4,3,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
33,1102,8,3,1,54,3,1,2,2822,3084,1,14,3,3,0,3,0,3,3,2,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
27,320,7,3,2,70,1,1,1,2199,4731,1,11,3,3,0,6,3,2,6,5,0,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
44,269,21,1,4,64,2,2,1,8830,10861,3,21,3,3,1,12,2,3,9,7,3,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
23,927,2,3,2,61,3,1,3,2108,3133,1,17,3,1,1,4,2,2,1,0,1,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,1
37,1295,2,2,4,86,2,1,3,2089,2548,5,14,3,2,0,8,3,3,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
35,605,18,3,3,71,3,1,2,4480,23074,0,17,3,2,0,5,0,2,4,2,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
21,1239,3,3,2,64,3,1,2,1992,8128,1,13,3,3,0,0,2,3,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,1
31,497,4,3,2,93,3,1,3,3602,21145,5,13,3,3,0,6,2,1,1,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
32,257,17,2,1,67,2,3,1,8275,10342,1,18,3,2,0,11,2,1,2,1,0,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
43,935,23,3,3,43,2,1,2,3150,19906,2,21,3,3,0,18,0,1,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
27,553,11,3,3,58,2,1,3,2164,9786,4,11,3,2,0,4,0,2,3,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
27,718,8,3,1,53,1,1,2,2802,14473,1,14,3,3,0,3,3,3,3,2,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
38,883,5,3,3,56,2,1,3,2091,3331,3,14,3,3,1,18,5,3,1,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
40,676,14,2,2,66,2,2,3,6219,15032,4,12,3,2,0,9,1,3,2,1,0,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
43,927,23,3,3,42,3,1,3,3147,19910,2,21,4,3,1,18,0,1,1,0,0,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1
28,1074,5,3,2,73,3,1,3,2135,19663,0,15,3,3,0,5,0,2,4,1,0,3,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
32,709,12,3,2,53,2,1,3,2237,22168,4,12,3,3,0,6,2,1,4,3,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
28,977,9,3,3,86,2,1,1,2544,11438,5,19,3,3,0,2,4,2,0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1
31,655,25,4,1,71,3,2,3,5747,21070,1,11,3,3,0,10,3,2,10,5,1,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,1
49,1080,5,2,2,66,3,2,2,8605,21739,8,18,3,3,0,9,1,2,7,6,6,6,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,1
54,519,5,3,2,59,2,3,1,10449,12334,7,13,3,4,0,28,0,2,11,8,6,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
26,263,27,2,2,78,1,2,1,5066,21725,7,18,3,3,0,7,5,2,2,2,2,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
48,1122,15,3,2,96,3,1,3,2796,10600,1,12,3,3,0,5,3,3,5,3,0,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
29,1029,3,2,4,86,3,1,1,2659,8574,4,11,3,2,0,7,4,2,4,1,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
41,1143,10,4,2,87,3,1,2,3160,10944,1,12,3,3,0,6,3,2,5,3,0,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
26,1014,12,2,3,88,3,1,1,2588,3302,1,12,3,1,0,3,3,1,3,2,2,2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
43,1131,23,2,2,84,2,2,1,4423,22954,1,19,3,1,0,13,1,2,4,2,1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
26,708,6,2,2,34,3,2,3,4313,10158,1,20,3,1,0,7,2,4,5,4,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
50,408,6,1,2,43,2,2,3,5129,21565,4,16,3,3,0,11,3,2,7,6,6,2,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1
39,319,21,1,4,57,2,2,1,8297,10968,2,18,3,2,1,12,2,2,9,7,3,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
32,737,5,3,1,43,2,1,2,3436,17251,2,16,3,1,1,10,2,3,5,4,4,4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
40,872,15,2,3,43,2,1,2,2431,15642,7,16,3,3,0,5,4,3,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1
43,427,1,1,3,98,2,1,2,2336,11095,1,11,3,3,2,5,2,2,4,2,1,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
28,855,1,2,1,38,2,1,1,2387,6805,1,11,3,3,1,1,1,3,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
42,543,13,3,2,45,3,3,1,13458,2754,0,12,3,2,0,21,2,2,19,8,12,12,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,1
26,888,9,3,3,63,2,1,3,2877,19951,2,16,3,2,0,2,4,3,1,0,1,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
28,999,1,3,1,37,2,1,3,4891,26215,8,13,3,2,2,4,2,3,2,2,1,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
24,1172,8,1,2,82,3,1,2,1937,16005,1,15,3,3,0,1,4,2,1,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
44,769,13,3,1,70,3,3,3,7822,14059,1,13,3,3,1,10,2,3,9,7,0,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
29,1019,2,3,1,38,3,1,3,4826,26152,8,14,3,2,2,4,3,3,2,2,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
44,893,1,2,1,95,2,2,3,5724,19397,8,11,3,2,0,14,0,1,3,2,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1
53,787,2,3,3,75,3,5,1,19828,20713,4,12,3,4,0,23,1,3,6,3,2,4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
31,218,11,3,1,54,3,2,2,5638,17456,4,11,3,1,0,6,4,1,4,2,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
27,1163,15,1,3,74,2,1,4,2459,23036,1,13,3,3,0,1,3,1,1,0,0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
31,1046,22,3,1,56,2,1,1,2219,3052,3,20,4,2,0,4,0,3,1,1,1,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
33,1073,15,3,1,53,2,1,2,2580,3042,2,16,3,3,0,3,0,3,2,2,2,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
34,298,19,3,3,92,3,1,1,2300,16757,1,16,3,1,0,9,2,2,8,2,5,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
39,1176,6,3,2,67,3,1,2,2137,3337,3,14,3,2,0,13,4,2,2,1,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
34,659,10,3,1,66,1,2,3,5594,23018,0,22,3,3,0,7,2,2,7,5,0,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
29,439,14,2,2,59,1,1,2,2641,14675,1,17,3,2,0,1,3,2,1,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
31,1293,25,1,2,71,2,2,1,7922,11964,3,14,3,1,0,12,2,2,6,4,0,5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
25,745,4,3,2,92,2,1,4,2794,24943,2,17,3,2,0,3,2,2,3,2,0,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
33,1051,18,3,1,53,2,1,2,2476,3023,2,18,3,2,0,3,0,3,2,2,2,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
47,1073,7,3,2,62,3,5,2,19686,18500,2,12,3,4,0,23,0,3,14,9,8,6,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
31,1097,14,3,3,64,2,2,3,4647,24266,5,11,3,3,0,5,2,3,3,2,1,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
34,689,4,3,1,47,2,1,1,3506,17228,2,18,3,1,0,10,2,3,3,3,3,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
31,461,6,3,3,48,2,1,3,2552,9408,3,12,3,2,0,3,1,2,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
45,259,20,2,3,65,3,2,2,8932,10823,3,21,3,3,0,12,2,3,8,7,3,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
20,345,5,3,3,80,3,1,3,1921,25156,1,17,3,2,0,1,2,3,1,1,0,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
29,1316,4,1,3,77,2,1,1,2939,16218,1,11,3,2,1,5,3,3,3,2,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
28,536,11,4,4,66,3,1,2,2036,25384,1,12,3,2,0,5,2,3,5,1,4,4,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
25,162,15,3,3,49,2,1,3,2449,25591,1,14,3,3,0,6,2,2,6,2,5,5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
33,1091,6,3,1,60,3,1,2,3044,3117,1,13,3,2,0,5,1,3,5,4,5,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
27,642,10,1,2,72,2,1,2,2230,15137,3,13,3,2,0,4,2,2,3,2,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1
49,865,1,3,1,92,3,2,3,6788,14246,6,11,3,4,1,11,2,3,6,3,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
22,613,2,1,3,97,1,1,1,2278,21117,0,19,3,1,0,3,4,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
32,760,13,3,2,55,2,1,3,2335,22158,4,12,3,3,0,7,2,1,4,3,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
33,266,8,2,3,35,1,1,3,2310,12120,0,15,3,3,0,3,2,2,2,2,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
45,663,9,2,2,64,2,3,4,9440,13648,1,15,3,4,0,9,2,3,9,7,3,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
45,828,24,2,2,79,3,2,2,6357,10088,4,12,3,3,0,9,2,3,4,3,1,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
43,347,3,2,2,55,2,2,3,5639,21149,4,16,3,2,0,12,3,2,8,7,7,4,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
23,216,8,2,1,48,2,1,2,2575,25410,0,19,3,2,0,2,2,1,2,2,1,2,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
33,896,5,2,1,91,2,1,1,2230,20581,3,15,3,1,1,6,2,1,4,3,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
48,753,13,3,2,49,2,3,1,9985,11829,7,14,3,3,1,23,0,2,7,6,3,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
43,947,16,3,1,69,3,1,3,5150,4588,8,15,3,1,1,8,2,2,5,2,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
21,1243,3,3,2,65,3,1,2,1985,8124,1,13,3,3,0,0,2,3,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,1
32,506,19,2,1,55,2,1,2,5484,15407,3,12,3,1,0,7,1,3,1,0,0,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
41,1103,19,3,2,86,2,2,1,6259,9462,4,12,3,2,1,12,2,3,3,2,1,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
36,956,5,3,3,57,3,1,3,1999,3354,2,15,3,3,1,15,5,3,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
24,725,6,3,1,86,2,1,3,3141,25032,3,13,3,4,0,3,2,2,2,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
35,897,14,3,3,47,3,1,1,2734,8298,1,15,3,3,0,16,1,3,15,11,13,12,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
47,688,6,2,3,95,3,1,2,2632,11693,1,11,3,3,2,18,2,2,8,6,6,6,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
32,361,5,3,3,35,2,1,3,2820,9176,1,12,3,2,0,1,1,2,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
44,555,2,1,2,66,2,1,2,2584,13254,6,15,3,3,0,2,2,2,1,0,0,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1
49,954,9,3,2,94,1,4,2,15588,2862,1,14,3,2,0,31,2,2,30,10,6,9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
31,683,19,2,3,55,3,1,1,1337,10730,1,16,3,3,0,1,2,2,1,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
31,894,14,3,4,54,2,1,3,3038,19848,1,19,3,2,0,9,2,2,1,0,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
23,661,1,1,2,99,1,1,1,2282,20853,1,20,3,1,0,1,4,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
31,1030,3,3,3,52,3,1,1,2375,8310,1,11,3,1,0,5,1,3,5,3,4,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
26,1146,11,2,2,76,2,1,2,4163,8626,3,18,3,3,0,8,2,3,6,4,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
22,457,13,1,2,60,1,1,4,1110,8612,1,17,3,3,0,1,3,2,1,0,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
38,836,17,2,3,53,2,1,3,2421,15380,6,15,3,3,0,5,3,2,1,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1
48,1396,27,2,1,96,2,1,1,4257,22670,2,19,3,1,0,19,2,3,4,2,0,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
45,559,3,2,3,97,3,1,2,2488,11395,1,11,3,3,2,12,2,2,6,4,4,4,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
33,437,4,3,2,87,2,1,3,3582,21372,3,14,3,2,1,4,1,1,1,1,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,1
35,548,2,1,2,52,2,2,3,10270,5500,1,11,3,1,1,15,5,3,15,7,3,7,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1
39,529,4,3,1,74,3,4,3,14251,14318,5,11,3,4,2,21,2,3,19,9,12,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
33,437,11,2,1,70,3,3,3,9050,22715,3,11,3,1,1,13,3,3,3,2,2,2,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
34,883,11,3,3,36,3,1,3,4572,10409,3,23,4,1,0,12,2,4,10,8,5,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
40,1077,5,2,3,72,2,1,1,2453,4215,5,19,3,3,0,7,2,1,2,2,1,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,1
21,585,15,2,4,41,3,1,1,1735,26891,1,19,3,2,0,0,2,2,0,0,0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1
21,239,10,2,1,50,2,1,2,2636,25322,1,19,3,3,0,1,1,1,1,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
26,387,1,3,1,56,2,1,1,1945,15459,5,13,3,2,0,5,2,3,2,1,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
34,661,15,3,3,66,2,2,3,4906,23207,0,19,3,3,0,5,0,2,5,3,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
31,896,20,3,1,50,2,1,2,4468,8057,0,21,3,3,0,13,2,3,12,7,8,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
18,1341,8,2,2,67,3,1,2,2118,8298,1,15,3,3,0,0,3,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
24,1248,8,1,2,86,2,1,2,4039,8857,3,17,3,3,0,6,2,3,4,3,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
21,173,11,2,2,81,3,1,2,2699,25400,1,15,3,3,0,1,0,2,1,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
27,1397,17,3,2,32,2,1,3,2367,18827,4,12,3,1,1,5,1,2,3,1,0,2,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1
34,702,10,2,1,63,1,2,3,5804,22552,3,19,3,4,0,8,2,2,6,4,0,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
32,1014,24,2,1,58,2,1,2,2304,3025,3,19,3,1,0,4,0,2,1,1,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
41,1159,9,4,3,87,3,1,3,3029,10891,1,11,3,3,0,5,3,2,5,3,0,2,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,1
19,1038,7,2,2,48,2,1,2,1473,17692,1,12,3,1,0,0,4,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
22,700,14,2,2,83,2,1,2,1995,6498,0,18,3,2,0,3,2,3,2,1,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
32,233,16,2,1,70,2,3,1,8426,10212,1,19,3,2,0,11,2,1,1,0,0,1,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
26,265,28,2,2,79,1,1,1,4966,21813,7,17,3,3,0,6,5,3,2,2,1,2,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
42,1088,2,2,4,55,3,2,3,5053,17587,3,16,3,2,0,9,3,2,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
27,630,22,3,3,54,2,1,2,2481,18541,3,16,3,2,1,3,2,3,1,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
